gene_id	worst_effect
ENSSSAG00000074131	identical
ENSSSAG00000074143	nonsynonymous
ENSSSAG00000074210	identical
ENSSSAG00000074293	nonsynonymous
ENSSSAG00000076868	nonsynonymous
ENSSSAG00000077115	identical
ENSSSAG00000077128	identical
ENSSSAG00000077131	identical
ENSSSAG00000077135	synonymous
ENSSSAG00000077142	nonsynonymous
ENSSSAG00000039585	frameshift
ENSSSAG00000040546	identical
ENSSSAG00000040611	identical
ENSSSAG00000040653	identical
ENSSSAG00000040688	identical
ENSSSAG00000040711	identical
ENSSSAG00000040738	identical
ENSSSAG00000040763	identical
ENSSSAG00000040781	identical
ENSSSAG00000040799	identical
ENSSSAG00000040818	synonymous
ENSSSAG00000040830	nonsynonymous
ENSSSAG00000041025	inframe_deletion
ENSSSAG00000044901	nonsynonymous
ENSSSAG00000044940	identical
ENSSSAG00000045032	identical
ENSSSAG00000050253	inframe_deletion
ENSSSAG00000050881	identical
ENSSSAG00000050887	identical
ENSSSAG00000050950	identical
ENSSSAG00000051017	start_lost
ENSSSAG00000051508	identical
ENSSSAG00000051740	identical
ENSSSAG00000051745	identical
ENSSSAG00000051750	identical
ENSSSAG00000051795	identical
ENSSSAG00000052497	identical
ENSSSAG00000052511	inframe_insertion
ENSSSAG00000052569	identical
ENSSSAG00000054214	identical
ENSSSAG00000054242	identical
ENSSSAG00000054247	identical
ENSSSAG00000054267	identical
ENSSSAG00000054277	nonsynonymous
ENSSSAG00000054293	nonsynonymous
ENSSSAG00000054302	nonsynonymous
ENSSSAG00000054310	identical
ENSSSAG00000054343	identical
ENSSSAG00000054350	nonsynonymous
ENSSSAG00000054369	identical
ENSSSAG00000054381	identical
ENSSSAG00000054395	identical
ENSSSAG00000054532	nonsynonymous
ENSSSAG00000064288	identical
ENSSSAG00000064307	identical
ENSSSAG00000065619	identical
ENSSSAG00000065638	frameshift
ENSSSAG00000065643	nonsynonymous
ENSSSAG00000065649	identical
ENSSSAG00000065658	identical
ENSSSAG00000065710	nonsynonymous
ENSSSAG00000065715	nonsynonymous
ENSSSAG00000065738	identical
ENSSSAG00000065764	identical
ENSSSAG00000065769	nonsynonymous
ENSSSAG00000065777	identical
ENSSSAG00000065782	identical
ENSSSAG00000065789	identical
ENSSSAG00000065795	nonsynonymous
ENSSSAG00000065800	nonsynonymous
ENSSSAG00000065802	synonymous
ENSSSAG00000064904	synonymous
ENSSSAG00000073331	frameshift
ENSSSAG00000065806	identical
ENSSSAG00000065811	synonymous
ENSSSAG00000065813	start_lost
ENSSSAG00000065823	identical
ENSSSAG00000065841	identical
ENSSSAG00000066147	identical
ENSSSAG00000066216	frameshift
ENSSSAG00000065805	identical
ENSSSAG00000065661	start_lost
ENSSSAG00000066531	frameshift
ENSSSAG00000071374	nonsynonymous
ENSSSAG00000067917	stop_gained
ENSSSAG00000067794	identical
ENSSSAG00000067792	identical
ENSSSAG00000019566	identical
ENSSSAG00000019935	identical
ENSSSAG00000066936	identical
ENSSSAG00000066954	identical
ENSSSAG00000066962	frameshift
ENSSSAG00000067024	identical
ENSSSAG00000067781	identical
ENSSSAG00000071384	nonsynonymous
ENSSSAG00000071399	identical
ENSSSAG00000066133	identical
ENSSSAG00000071401	identical
ENSSSAG00000005911	identical
ENSSSAG00000005946	inframe_insertion
ENSSSAG00000005976	identical
ENSSSAG00000005982	identical
ENSSSAG00000006022	3'_truncated
ENSSSAG00000006330	identical
ENSSSAG00000006452	synonymous
ENSSSAG00000009847	identical
ENSSSAG00000008101	start_lost
ENSSSAG00000008173	5'_truncated
ENSSSAG00000009719	nonsynonymous
ENSSSAG00000009738	stop_gained
ENSSSAG00000009854	frameshift
ENSSSAG00000010244	identical
ENSSSAG00000010249	identical
ENSSSAG00000010302	nonsynonymous
ENSSSAG00000010584	identical
ENSSSAG00000010725	identical
ENSSSAG00000010776	identical
ENSSSAG00000010799	synonymous
ENSSSAG00000024951	identical
ENSSSAG00000011702	inframe_deletion
ENSSSAG00000012488	identical
ENSSSAG00000016119	identical
ENSSSAG00000024733	stop_gained
ENSSSAG00000040958	identical
ENSSSAG00000041374	identical
ENSSSAG00000041405	nonsynonymous
ENSSSAG00000041466	identical
ENSSSAG00000041848	nonsynonymous
ENSSSAG00000041855	identical
ENSSSAG00000041877	nonsynonymous
ENSSSAG00000041889	nonsynonymous
ENSSSAG00000041893	identical
ENSSSAG00000042442	frameshift
ENSSSAG00000069720	nonsynonymous
ENSSSAG00000069722	synonymous
ENSSSAG00000040095	frameshift
ENSSSAG00000072374	frameshift
ENSSSAG00000072384	identical
ENSSSAG00000056742	identical
ENSSSAG00000056784	identical
ENSSSAG00000072435	identical
ENSSSAG00000072452	identical
ENSSSAG00000073072	identical
ENSSSAG00000057094	frameshift
ENSSSAG00000034123	identical
ENSSSAG00000061314	inframe_insertion
ENSSSAG00000060923	inframe_deletion
ENSSSAG00000061077	nonsynonymous
ENSSSAG00000075224	identical
ENSSSAG00000075219	frameshift
ENSSSAG00000075218	synonymous
ENSSSAG00000073073	identical
ENSSSAG00000073074	3'_truncated
ENSSSAG00000075015	start_lost
ENSSSAG00000073104	nonsynonymous
ENSSSAG00000073109	nonsynonymous
ENSSSAG00000073111	identical
ENSSSAG00000073118	identical
ENSSSAG00000073129	identical
ENSSSAG00000073435	identical
ENSSSAG00000073437	identical
ENSSSAG00000073441	identical
ENSSSAG00000073509	nonsynonymous
ENSSSAG00000073571	start_lost
ENSSSAG00000074187	frameshift
ENSSSAG00000074245	nonsynonymous
ENSSSAG00000074296	identical
ENSSSAG00000074300	identical
ENSSSAG00000074310	nonsynonymous
ENSSSAG00000074344	synonymous
ENSSSAG00000074909	identical
ENSSSAG00000074915	identical
ENSSSAG00000074919	identical
ENSSSAG00000074926	identical
ENSSSAG00000074946	identical
ENSSSAG00000074952	identical
ENSSSAG00000074955	synonymous
ENSSSAG00000074959	nonsynonymous
ENSSSAG00000074962	identical
ENSSSAG00000074966	start_lost
ENSSSAG00000074972	frameshift
ENSSSAG00000061128	identical
ENSSSAG00000061429	nonsynonymous
ENSSSAG00000061459	identical
ENSSSAG00000061491	nonsynonymous
ENSSSAG00000061624	identical
ENSSSAG00000061684	nonsynonymous
ENSSSAG00000061746	synonymous
ENSSSAG00000061788	identical
ENSSSAG00000061978	identical
ENSSSAG00000063047	identical
ENSSSAG00000063061	frameshift
ENSSSAG00000063043	3'_truncated
ENSSSAG00000068384	nonsynonymous
ENSSSAG00000065267	start_lost
ENSSSAG00000065127	nonsynonymous
ENSSSAG00000065119	identical
ENSSSAG00000063233	identical
ENSSSAG00000063168	frameshift
ENSSSAG00000063159	identical
ENSSSAG00000063137	nonsynonymous
ENSSSAG00000063152	identical
ENSSSAG00000063119	identical
ENSSSAG00000063076	nonsynonymous
ENSSSAG00000061350	frameshift
ENSSSAG00000068492	identical
ENSSSAG00000068461	identical
ENSSSAG00000068455	identical
ENSSSAG00000068459	identical
ENSSSAG00000068451	identical
ENSSSAG00000068438	identical
ENSSSAG00000068423	inframe_insertion
ENSSSAG00000068405	identical
ENSSSAG00000061374	nonsynonymous
ENSSSAG00000061413	identical
ENSSSAG00000069824	synonymous
ENSSSAG00000069874	identical
ENSSSAG00000070091	nonsynonymous
ENSSSAG00000070098	identical
ENSSSAG00000070112	identical
ENSSSAG00000070149	identical
ENSSSAG00000070124	start_lost
ENSSSAG00000070154	synonymous
ENSSSAG00000070158	identical
ENSSSAG00000069812	frameshift
ENSSSAG00000061399	frameshift
ENSSSAG00000069808	identical
ENSSSAG00000070162	synonymous
ENSSSAG00000070177	frameshift
ENSSSAG00000070258	identical
ENSSSAG00000070259	synonymous
ENSSSAG00000070276	identical
ENSSSAG00000070656	synonymous
ENSSSAG00000070658	identical
ENSSSAG00000070661	identical
ENSSSAG00000070663	frameshift
ENSSSAG00000070697	identical
ENSSSAG00000070924	start_lost
ENSSSAG00000070977	5'_truncated
ENSSSAG00000070988	frameshift
ENSSSAG00000070994	identical
ENSSSAG00000039584	identical
ENSSSAG00000039615	frameshift
ENSSSAG00000039772	synonymous
ENSSSAG00000039811	frameshift
ENSSSAG00000039913	synonymous
ENSSSAG00000040499	nonsynonymous
ENSSSAG00000044912	frameshift
ENSSSAG00000041331	frameshift
ENSSSAG00000044886	identical
ENSSSAG00000070705	synonymous
ENSSSAG00000040937	identical
ENSSSAG00000040933	identical
ENSSSAG00000070833	synonymous
ENSSSAG00000070895	identical
ENSSSAG00000070905	identical
ENSSSAG00000046141	identical
ENSSSAG00000036854	inframe_insertion
ENSSSAG00000046314	identical
ENSSSAG00000046279	synonymous
ENSSSAG00000064263	frameshift
ENSSSAG00000047963	identical
ENSSSAG00000047956	identical
ENSSSAG00000047950	identical
ENSSSAG00000047940	nonsynonymous
ENSSSAG00000047923	nonsynonymous
ENSSSAG00000047427	nonsynonymous
ENSSSAG00000047352	frameshift
ENSSSAG00000047322	stop_gained
ENSSSAG00000047337	nonsynonymous
ENSSSAG00000046878	stop_gained
ENSSSAG00000046839	frameshift
ENSSSAG00000046394	frameshift
ENSSSAG00000046352	identical
ENSSSAG00000046323	frameshift
ENSSSAG00000048135	frameshift
ENSSSAG00000048130	nonsynonymous
ENSSSAG00000048124	identical
ENSSSAG00000048105	inframe_insertion
ENSSSAG00000048040	frameshift
ENSSSAG00000047976	inframe_deletion
ENSSSAG00000048260	frameshift
ENSSSAG00000048162	frameshift
ENSSSAG00000049539	synonymous
ENSSSAG00000025841	frameshift
ENSSSAG00000049629	frameshift
ENSSSAG00000049558	inframe_deletion
ENSSSAG00000049663	frameshift
ENSSSAG00000060238	3'_truncated
ENSSSAG00000049779	nonsynonymous
ENSSSAG00000061301	identical
ENSSSAG00000039599	frameshift
ENSSSAG00000039570	start_lost
ENSSSAG00000051627	frameshift
ENSSSAG00000039551	nonsynonymous
ENSSSAG00000050328	nonsynonymous
ENSSSAG00000050310	start_lost
ENSSSAG00000009583	start_lost
ENSSSAG00000009596	frameshift
ENSSSAG00000050662	frameshift
ENSSSAG00000051426	frameshift
ENSSSAG00000051472	frameshift
ENSSSAG00000060439	frameshift
ENSSSAG00000060464	identical
ENSSSAG00000060846	frameshift
ENSSSAG00000051618	synonymous
ENSSSAG00000039845	inframe_insertion
ENSSSAG00000038409	frameshift
ENSSSAG00000032920	nonsynonymous
ENSSSAG00000039638	5'_truncated
ENSSSAG00000050628	inframe_deletion
ENSSSAG00000050346	frameshift
ENSSSAG00000040141	nonsynonymous
ENSSSAG00000040048	synonymous
ENSSSAG00000023756	inframe_insertion
ENSSSAG00000049812	start_lost
ENSSSAG00000059689	identical
ENSSSAG00000039874	identical
ENSSSAG00000040177	3'_truncated
ENSSSAG00000045490	frameshift
ENSSSAG00000009057	inframe_deletion
ENSSSAG00000040360	identical
ENSSSAG00000052542	frameshift
ENSSSAG00000041318	identical
ENSSSAG00000049602	identical
ENSSSAG00000040544	3'_truncated
ENSSSAG00000041490	identical
ENSSSAG00000041498	identical
ENSSSAG00000041508	identical
ENSSSAG00000041529	nonsynonymous
ENSSSAG00000041576	nonsynonymous
ENSSSAG00000041581	frameshift
ENSSSAG00000041633	nonsynonymous
ENSSSAG00000043820	identical
ENSSSAG00000047506	identical
ENSSSAG00000047535	frameshift
ENSSSAG00000047735	identical
ENSSSAG00000047766	nonsynonymous
ENSSSAG00000048225	identical
ENSSSAG00000028534	stop_gained
ENSSSAG00000048272	identical
ENSSSAG00000048535	identical
ENSSSAG00000048577	nonsynonymous
ENSSSAG00000050755	identical
ENSSSAG00000050941	identical
ENSSSAG00000051046	synonymous
ENSSSAG00000053235	frameshift
ENSSSAG00000056495	nonsynonymous
ENSSSAG00000063793	identical
ENSSSAG00000063869	inframe_insertion
ENSSSAG00000066259	identical
ENSSSAG00000066264	identical
ENSSSAG00000066278	identical
ENSSSAG00000066290	identical
ENSSSAG00000066949	identical
ENSSSAG00000066964	nonsynonymous
ENSSSAG00000066967	identical
ENSSSAG00000066972	identical
ENSSSAG00000067012	nonsynonymous
ENSSSAG00000069220	nonsynonymous
ENSSSAG00000069225	identical
ENSSSAG00000069293	identical
ENSSSAG00000070691	synonymous
ENSSSAG00000071282	identical
ENSSSAG00000071286	frameshift
ENSSSAG00000071368	nonsynonymous
ENSSSAG00000071379	identical
ENSSSAG00000071397	inframe_insertion
ENSSSAG00000071404	frameshift
ENSSSAG00000071405	frameshift
ENSSSAG00000071409	identical
ENSSSAG00000071431	nonsynonymous
ENSSSAG00000071470	nonsynonymous
ENSSSAG00000071475	identical
ENSSSAG00000071485	identical
ENSSSAG00000071487	identical
ENSSSAG00000071759	identical
ENSSSAG00000071766	synonymous
ENSSSAG00000071783	nonsynonymous
ENSSSAG00000071918	identical
ENSSSAG00000071934	frameshift
ENSSSAG00000072055	frameshift
ENSSSAG00000072923	nonsynonymous
ENSSSAG00000072928	identical
ENSSSAG00000072934	identical
ENSSSAG00000072939	identical
ENSSSAG00000005997	identical
ENSSSAG00000006020	identical
ENSSSAG00000006046	identical
ENSSSAG00000006058	identical
ENSSSAG00000006067	identical
ENSSSAG00000006079	identical
ENSSSAG00000006181	nonsynonymous
ENSSSAG00000006751	nonsynonymous
ENSSSAG00000008245	identical
ENSSSAG00000008253	identical
ENSSSAG00000008257	identical
ENSSSAG00000008260	nonsynonymous
ENSSSAG00000008267	identical
ENSSSAG00000008344	nonsynonymous
ENSSSAG00000008528	identical
ENSSSAG00000008554	identical
ENSSSAG00000008563	nonsynonymous
ENSSSAG00000008569	identical
ENSSSAG00000008581	identical
ENSSSAG00000008940	inframe_insertion
ENSSSAG00000041468	frameshift
ENSSSAG00000041483	inframe_deletion
ENSSSAG00000042575	identical
ENSSSAG00000042649	identical
ENSSSAG00000042667	identical
ENSSSAG00000042679	identical
ENSSSAG00000042696	identical
ENSSSAG00000042704	synonymous
ENSSSAG00000042913	frameshift
ENSSSAG00000042965	nonsynonymous
ENSSSAG00000042967	frameshift
ENSSSAG00000042971	identical
ENSSSAG00000042991	identical
ENSSSAG00000043002	identical
ENSSSAG00000043008	identical
ENSSSAG00000040428	frameshift
ENSSSAG00000043037	frameshift
ENSSSAG00000043065	nonsynonymous
ENSSSAG00000043071	identical
ENSSSAG00000043077	identical
ENSSSAG00000043126	identical
ENSSSAG00000045617	identical
ENSSSAG00000045880	synonymous
ENSSSAG00000051639	identical
ENSSSAG00000051643	identical
ENSSSAG00000051689	nonsynonymous
ENSSSAG00000052339	nonsynonymous
ENSSSAG00000052354	identical
ENSSSAG00000052377	identical
ENSSSAG00000052407	identical
ENSSSAG00000052813	frameshift
ENSSSAG00000052924	nonsynonymous
ENSSSAG00000055782	nonsynonymous
ENSSSAG00000055845	identical
ENSSSAG00000061387	identical
ENSSSAG00000061398	identical
ENSSSAG00000061512	synonymous
ENSSSAG00000061563	nonsynonymous
ENSSSAG00000061609	synonymous
ENSSSAG00000061656	identical
ENSSSAG00000062773	synonymous
ENSSSAG00000062821	start_lost
ENSSSAG00000064592	nonsynonymous
ENSSSAG00000066231	identical
ENSSSAG00000066327	frameshift
ENSSSAG00000066328	identical
ENSSSAG00000066368	nonsynonymous
ENSSSAG00000068156	synonymous
ENSSSAG00000068162	identical
ENSSSAG00000068168	identical
ENSSSAG00000068169	identical
ENSSSAG00000068297	identical
ENSSSAG00000074381	identical
ENSSSAG00000075347	identical
ENSSSAG00000075353	identical
ENSSSAG00000075370	frameshift
ENSSSAG00000075471	identical
ENSSSAG00000075484	frameshift
ENSSSAG00000075493	identical
ENSSSAG00000075546	identical
ENSSSAG00000039650	identical
ENSSSAG00000039947	synonymous
ENSSSAG00000040541	nonsynonymous
ENSSSAG00000042123	frameshift
ENSSSAG00000042203	nonsynonymous
ENSSSAG00000042254	identical
ENSSSAG00000043180	synonymous
ENSSSAG00000043522	identical
ENSSSAG00000054287	identical
ENSSSAG00000054290	identical
ENSSSAG00000054319	identical
ENSSSAG00000054944	identical
ENSSSAG00000055448	identical
ENSSSAG00000055450	nonsynonymous
ENSSSAG00000055510	nonsynonymous
ENSSSAG00000059382	identical
ENSSSAG00000059558	identical
ENSSSAG00000059584	nonsynonymous
ENSSSAG00000059765	identical
ENSSSAG00000059819	nonsynonymous
ENSSSAG00000059781	3'_truncated
ENSSSAG00000059987	identical
ENSSSAG00000060550	inframe_deletion
ENSSSAG00000065676	identical
ENSSSAG00000065696	identical
ENSSSAG00000065954	nonsynonymous
ENSSSAG00000065958	identical
ENSSSAG00000066043	nonsynonymous
ENSSSAG00000066120	identical
ENSSSAG00000067038	identical
ENSSSAG00000067200	identical
ENSSSAG00000067204	identical
ENSSSAG00000067208	identical
ENSSSAG00000067210	identical
ENSSSAG00000067213	inframe_deletion
ENSSSAG00000067241	nonsynonymous
ENSSSAG00000067258	nonsynonymous
ENSSSAG00000067271	identical
ENSSSAG00000067274	identical
ENSSSAG00000067279	frameshift
ENSSSAG00000067290	identical
ENSSSAG00000067306	synonymous
ENSSSAG00000015347	nonsynonymous
ENSSSAG00000067317	nonsynonymous
ENSSSAG00000067326	identical
ENSSSAG00000067571	synonymous
ENSSSAG00000074258	nonsynonymous
ENSSSAG00000074370	nonsynonymous
ENSSSAG00000074372	identical
ENSSSAG00000074374	frameshift
ENSSSAG00000074375	identical
ENSSSAG00000074377	identical
ENSSSAG00000074386	nonsynonymous
ENSSSAG00000074402	identical
ENSSSAG00000074448	nonsynonymous
ENSSSAG00000074547	synonymous
ENSSSAG00000075214	identical
ENSSSAG00000075222	nonsynonymous
ENSSSAG00000075231	identical
ENSSSAG00000075434	synonymous
ENSSSAG00000075858	nonsynonymous
ENSSSAG00000075873	nonsynonymous
ENSSSAG00000075921	start_lost
ENSSSAG00000076045	identical
ENSSSAG00000076090	frameshift
ENSSSAG00000076432	identical
ENSSSAG00000076433	identical
ENSSSAG00000076435	identical
ENSSSAG00000076436	identical
ENSSSAG00000076442	inframe_insertion
ENSSSAG00000076446	synonymous
ENSSSAG00000076447	inframe_deletion
ENSSSAG00000076471	frameshift
ENSSSAG00000076501	start_lost
ENSSSAG00000076530	frameshift
ENSSSAG00000076668	nonsynonymous
ENSSSAG00000076990	nonsynonymous
ENSSSAG00000076995	synonymous
ENSSSAG00000077007	synonymous
ENSSSAG00000077053	nonsynonymous
ENSSSAG00000077590	identical
ENSSSAG00000077627	identical
ENSSSAG00000077644	identical
ENSSSAG00000077651	identical
ENSSSAG00000077657	identical
ENSSSAG00000077665	nonsynonymous
ENSSSAG00000077673	nonsynonymous
ENSSSAG00000077733	identical
ENSSSAG00000077796	nonsynonymous
ENSSSAG00000006064	identical
ENSSSAG00000006071	identical
ENSSSAG00000006093	nonsynonymous
ENSSSAG00000006232	identical
ENSSSAG00000006843	identical
ENSSSAG00000006849	identical
ENSSSAG00000006862	identical
ENSSSAG00000006905	nonsynonymous
ENSSSAG00000007151	nonsynonymous
ENSSSAG00000007534	frameshift
ENSSSAG00000063370	identical
ENSSSAG00000063375	nonsynonymous
ENSSSAG00000063383	identical
ENSSSAG00000063388	identical
ENSSSAG00000063404	nonsynonymous
ENSSSAG00000063407	nonsynonymous
ENSSSAG00000063409	frameshift
ENSSSAG00000063444	identical
ENSSSAG00000064069	identical
ENSSSAG00000064613	identical
ENSSSAG00000067649	identical
ENSSSAG00000067652	identical
ENSSSAG00000067659	identical
ENSSSAG00000067670	identical
ENSSSAG00000067677	synonymous
ENSSSAG00000067682	identical
ENSSSAG00000067687	synonymous
ENSSSAG00000067694	identical
ENSSSAG00000067703	identical
ENSSSAG00000067723	identical
ENSSSAG00000067726	frameshift
ENSSSAG00000067729	identical
ENSSSAG00000067761	inframe_deletion
ENSSSAG00000068886	identical
ENSSSAG00000068893	nonsynonymous
ENSSSAG00000068912	nonsynonymous
ENSSSAG00000068915	synonymous
ENSSSAG00000068990	identical
ENSSSAG00000070998	synonymous
ENSSSAG00000075581	stop_gained
ENSSSAG00000076097	nonsynonymous
ENSSSAG00000076105	identical
ENSSSAG00000076106	identical
ENSSSAG00000076107	identical
ENSSSAG00000076109	identical
ENSSSAG00000076128	identical
ENSSSAG00000076145	identical
ENSSSAG00000076344	identical
ENSSSAG00000076352	identical
ENSSSAG00000076355	nonsynonymous
ENSSSAG00000076362	identical
ENSSSAG00000076367	identical
ENSSSAG00000076373	synonymous
ENSSSAG00000076379	nonsynonymous
ENSSSAG00000076384	identical
ENSSSAG00000076388	synonymous
ENSSSAG00000076391	identical
ENSSSAG00000076398	frameshift
ENSSSAG00000076889	stop_gained
ENSSSAG00000076892	identical
ENSSSAG00000076915	frameshift
ENSSSAG00000077381	nonsynonymous
ENSSSAG00000077393	identical
ENSSSAG00000077396	frameshift
ENSSSAG00000077413	identical
ENSSSAG00000077416	frameshift
ENSSSAG00000077421	inframe_insertion
ENSSSAG00000077424	nonsynonymous
ENSSSAG00000077433	frameshift
ENSSSAG00000077436	identical
ENSSSAG00000077440	inframe_insertion
ENSSSAG00000077465	identical
ENSSSAG00000077558	inframe_insertion
ENSSSAG00000077572	identical
ENSSSAG00000077593	identical
ENSSSAG00000077617	identical
ENSSSAG00000077828	frameshift
ENSSSAG00000077849	frameshift
ENSSSAG00000077860	identical
ENSSSAG00000077864	identical
