feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075031691	.	ann2	gene:ENSSSAG00000085678	.	antisense_overlap=0.3675;class=NotMapped;class_initial=NotMapped;exon_union_bp=1374;note_antisense_conflict=1;note_split_or_merge_B=2;overlap_bp=505;partner_countA=1;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075031699	.	ann2	gene:ENSSSAG00000074858	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8138;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7448;overlap_bp=5791;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031724	.	ann2	gene:ENSSSAG00000078617	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9653;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3417;overlap_bp=3227;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031760	.	ann2	gene:ENSSSAG00000078636	.	best_coding=Yellow;best_jaccard_cds_phase=0.8164;best_jaccard_exon=0.8164;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1116;note_split_or_merge_B=2;overlap_bp=431;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075031767	.	ann2	gene:ENSSSAG00000078636	.	best_coding=Red;best_jaccard_cds_phase=0.3830;best_jaccard_exon=0.3830;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1081;note_split_or_merge_B=2;overlap_bp=342;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075031779	.	ann2	gene:ENSSSAG00000111593	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4087;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3856;overlap_bp=1576;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031786	.	ann2	gene:ENSSSAG00000078660	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2391;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4123;overlap_bp=986;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031792	.	ann2	gene:ENSSSAG00000078664	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7526;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2096;overlap_bp=1576;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031797	.	ann2	gene:ENSSSAG00000078803	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.8628;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6169;overlap_bp=4348;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075032840	.	ann2	gene:ENSSSAG00000079716	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9822;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2648;overlap_bp=2159;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031968	.	ann2	gene:ENSSSAG00000079720	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2135;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1508;overlap_bp=322;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031972	.	ann2	gene:ENSSSAG00000079726	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4181;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1301;overlap_bp=544;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038304	.	ann2	gene:ENSSSAG00000079729	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8551;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1953;overlap_bp=1670;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039804	.	ann2	gene:ENSSSAG00000054177	.	best_coding=Yellow;best_jaccard_cds_phase=0.9042;best_jaccard_exon=0.7688;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2898;overlap_bp=2359;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039772	.	ann2	gene:ENSSSAG00000079787	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9699;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3045;overlap_bp=2720;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038237	.	ann2	gene:ENSSSAG00000099819	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9970;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2901;overlap_bp=2660;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038320	.	ann2	gene:ENSSSAG00000079897	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3590;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=11984;overlap_bp=1786;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031553	.	ann2	gene:ENSSSAG00000103102	.	best_coding=Yellow;best_jaccard_cds_phase=0.7862;best_jaccard_exon=0.2834;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3542;overlap_bp=847;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031566	.	ann2	gene:ENSSSAG00000079933	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7685;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6363;overlap_bp=4766;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075031572	.	ann2	gene:ENSSSAG00000079941	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7668;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2505;overlap_bp=1919;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038996	.	ann2	gene:ENSSSAG00000079946	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.9643;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=729;overlap_bp=703;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075030015	.	ann2	gene:ENSSSAG00000079950	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7752;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3297;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1129;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075030028	.	ann2	gene:ENSSSAG00000079950	.	antisense_overlap=0.0111;class=NotMapped;class_initial=NotMapped;exon_union_bp=5747;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=64;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075030015	.	ann2	gene:ENSSSAG00000079955	.	antisense_overlap=0.0144;class=NotMapped;class_initial=NotMapped;exon_union_bp=4453;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=64;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075030028	.	ann2	gene:ENSSSAG00000079955	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9443;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3388;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2514;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075030051	.	ann2	gene:ENSSSAG00000079977	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2870;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=9346;note_split_or_merge_B=2;overlap_bp=2462;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075030061	.	ann2	gene:ENSSSAG00000079977	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.1457;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=9412;note_split_or_merge_B=2;overlap_bp=1036;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075031424	.	ann2	gene:ENSSSAG00000080010	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5329;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5789;overlap_bp=2010;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075036516	.	ann2	gene:ENSSSAG00000080015	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2959;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4385;note_split_or_merge_A=2;overlap_bp=1087;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075036516	.	ann2	gene:ENSSSAG00000083011	.	best_coding=Red;best_jaccard_cds_phase=0.0123;best_jaccard_exon=0.1882;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3146;note_split_or_merge_A=2;overlap_bp=592;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075036532	.	ann2	gene:ENSSSAG00000080023	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0494;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=11127;note_split_or_merge_B=2;overlap_bp=535;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075037068	.	ann2	gene:ENSSSAG00000080023	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8197;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=11127;note_split_or_merge_B=2;overlap_bp=2684;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075037080	.	ann2	gene:ENSSSAG00000080053	.	best_coding=Yellow;best_jaccard_cds_phase=0.5832;best_jaccard_exon=0.3304;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3059;overlap_bp=1165;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075037100	.	ann2	gene:ENSSSAG00000080064	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5027;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1215;overlap_bp=667;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075037114	.	ann2	gene:ENSSSAG00000109489	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5043;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6121;overlap_bp=3087;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075037128	.	ann2	gene:ENSSSAG00000049130	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7435;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4525;note_split_or_merge_A=2;overlap_bp=2667;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075037128	.	ann2	gene:ENSSSAG00000100838	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0800;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=5530;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=382;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075037151	.	ann2	gene:ENSSSAG00000100838	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3781;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2346;note_split_or_merge_B=2;overlap_bp=887;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075029252	.	ann2	gene:ENSSSAG00000080144	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5681;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=734;overlap_bp=417;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039106	.	ann2	gene:ENSSSAG00000080154	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9676;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3358;overlap_bp=1872;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039208	.	ann2	gene:ENSSSAG00000080173	.	best_coding=Yellow;best_jaccard_cds_phase=0.6754;best_jaccard_exon=0.8807;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4701;overlap_bp=4140;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039222	.	ann2	gene:ENSSSAG00000083884	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0212;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=5614;note_split_or_merge_A=2;overlap_bp=117;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039222	.	ann2	gene:ENSSSAG00000080180	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.7804;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3920;note_split_or_merge_A=2;overlap_bp=3159;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075032641	.	ann2	gene:ENSSSAG00000089175	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0604;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3012;overlap_bp=182;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038167	.	ann2	gene:ENSSSAG00000109288	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3807;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3679;overlap_bp=769;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038190	.	ann2	gene:ENSSSAG00000080193	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4233;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5117;overlap_bp=2166;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038205	.	ann2	gene:ENSSSAG00000080208	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6933;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4131;note_split_or_merge_A=2;overlap_bp=2762;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038205	.	ann2	gene:ENSSSAG00000080264	.	antisense_overlap=0.2049;class=NotMapped;class_initial=NotMapped;exon_union_bp=7520;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1541;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075038222	.	ann2	gene:ENSSSAG00000080264	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4552;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5748;note_split_or_merge_B=2;overlap_bp=1561;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075029904	.	ann2	gene:ENSSSAG00000080326	.	best_coding=Yellow;best_jaccard_cds_phase=0.7046;best_jaccard_exon=0.6765;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6335;overlap_bp=5819;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029943	.	ann2	gene:ENSSSAG00000080591	.	best_coding=Red;best_jaccard_cds_phase=0.0099;best_jaccard_exon=0.9598;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6595;overlap_bp=6105;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038870	.	ann2	gene:ENSSSAG00000080843	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4258;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4963;overlap_bp=2113;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038882	.	ann2	gene:ENSSSAG00000080847	.	best_coding=Yellow;best_jaccard_cds_phase=0.6363;best_jaccard_exon=0.7557;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3620;overlap_bp=1592;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029641	.	ann2	gene:ENSSSAG00000080878	.	best_coding=Yellow;best_jaccard_cds_phase=0.8736;best_jaccard_exon=0.8736;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=261;overlap_bp=228;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029651	.	ann2	gene:ENSSSAG00000080892	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6625;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2252;overlap_bp=1492;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029662	.	ann2	gene:ENSSSAG00000080957	.	best_coding=Yellow;best_jaccard_cds_phase=0.9566;best_jaccard_exon=0.8698;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7903;overlap_bp=6393;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029681	.	ann2	gene:ENSSSAG00000081074	.	best_coding=Red;best_jaccard_cds_phase=0.4109;best_jaccard_exon=0.4708;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=2277;overlap_bp=1056;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075039237	.	ann2	gene:ENSSSAG00000081081	.	antisense_overlap=0.0031;class=NotMapped;class_initial=NotMapped;exon_union_bp=10419;note_antisense_conflict=1;note_split_or_merge_B=2;overlap_bp=32;partner_countA=1;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075029697	.	ann2	gene:ENSSSAG00000081081	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4123;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6424;note_split_or_merge_B=2;overlap_bp=2636;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075029726	.	ann2	gene:ENSSSAG00000081086	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9812;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1274;overlap_bp=1257;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029753	.	ann2	gene:ENSSSAG00000081093	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2639;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1857;overlap_bp=441;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075032749	.	ann2	gene:ENSSSAG00000081119	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9380;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4245;overlap_bp=2483;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075032181	.	ann2	gene:ENSSSAG00000081206	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6097;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4162;note_split_or_merge_B=2;overlap_bp=1273;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075032194	.	ann2	gene:ENSSSAG00000081206	.	best_coding=Red;best_jaccard_cds_phase=0.2910;best_jaccard_exon=0.4048;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4277;note_split_or_merge_B=2;overlap_bp=1387;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075032204	.	ann2	gene:ENSSSAG00000081213	.	best_coding=Yellow;best_jaccard_cds_phase=0.9046;best_jaccard_exon=0.4426;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4198;note_split_or_merge_A=2;overlap_bp=1858;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075032204	.	ann2	gene:ENSSSAG00000081222	.	antisense_overlap=0.0478;class=NotMapped;class_initial=NotMapped;exon_union_bp=4556;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=218;partner_countA=2;partner_countB=1;strand_match=0
gene	ann1	gene:ENSSSAG00075039022	.	ann2	gene:ENSSSAG00000085297	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1571;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5258;overlap_bp=826;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075029636	.	ann2	gene:ENSSSAG00000091331	.	best_coding=Yellow;best_jaccard_cds_phase=0.7166;best_jaccard_exon=0.6518;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1278;overlap_bp=833;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038823	.	ann2	gene:ENSSSAG00000038576	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8097;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=8508;overlap_bp=2493;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075038859	.	ann2	gene:ENSSSAG00000094557	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9835;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=8865;overlap_bp=8560;partner_countA=1;partner_countB=1;strand_match=1
